ID,SMILES,pIC50,bioactivity,document_ID,Assay,Journal,Year
CHEMBL2023131,C[C@@](CCn1ccc(-c2ccccc2)cc1=O)(C(=O)NO)S(C)(=O)=O,8.44,active,CHEMBL2021790,Inhibition of Pseudomonas aeruginosa LpxC expressed in Escherichia coli using UDP-3-O-N-acetylglucosamine substrate measured after 30 mins by mass spectrometry,J. Med. Chem.,2012
CHEMBL2023132,Cc1c(-c2ccccc2)ccn(CC[C@](C)(C(=O)NO)S(C)(=O)=O)c1=O,8.17,active,CHEMBL2021790,Inhibition of Pseudomonas aeruginosa LpxC expressed in Escherichia coli using UDP-3-O-N-acetylglucosamine substrate measured after 30 mins by mass spectrometry,J. Med. Chem.,2012
CHEMBL2023133,Cc1cn(CC[C@](C)(C(=O)NO)S(C)(=O)=O)c(=O)cc1-c1ccccc1,7.52,intermediate,CHEMBL2021790,Inhibition of Pseudomonas aeruginosa LpxC expressed in Escherichia coli using UDP-3-O-N-acetylglucosamine substrate measured after 30 mins by mass spectrometry,J. Med. Chem.,2012
CHEMBL2023134,Cc1cc(-c2ccccc2)cc(=O)n1CC[C@](C)(C(=O)NO)S(C)(=O)=O,7.66,intermediate,CHEMBL2021790,Inhibition of Pseudomonas aeruginosa LpxC expressed in Escherichia coli using UDP-3-O-N-acetylglucosamine substrate measured after 30 mins by mass spectrometry,J. Med. Chem.,2012
CHEMBL2023135,C[C@@](CCn1ccc(-c2ccccc2)c(F)c1=O)(C(=O)NO)S(C)(=O)=O,8.31,active,CHEMBL2021790,Inhibition of Pseudomonas aeruginosa LpxC expressed in Escherichia coli using UDP-3-O-N-acetylglucosamine substrate measured after 30 mins by mass spectrometry,J. Med. Chem.,2012
CHEMBL2023136,C[C@@](CCn1cc(F)c(-c2ccccc2)cc1=O)(C(=O)NO)S(C)(=O)=O,8.64,active,CHEMBL2021790,Inhibition of Pseudomonas aeruginosa LpxC expressed in Escherichia coli using UDP-3-O-N-acetylglucosamine substrate measured after 30 mins by mass spectrometry,J. Med. Chem.,2012
CHEMBL2023137,C[C@@](CCn1ccc(-c2ccccc2)nc1=O)(C(=O)NO)S(C)(=O)=O,7.24,intermediate,CHEMBL2021790,Inhibition of Pseudomonas aeruginosa LpxC expressed in Escherichia coli using UDP-3-O-N-acetylglucosamine substrate measured after 30 mins by mass spectrometry,J. Med. Chem.,2012
CHEMBL2023138,C[C@@](CCn1cnc(-c2ccccc2)cc1=O)(C(=O)NO)S(C)(=O)=O,8.07,active,CHEMBL2021790,Inhibition of Pseudomonas aeruginosa LpxC expressed in Escherichia coli using UDP-3-O-N-acetylglucosamine substrate measured after 30 mins by mass spectrometry,J. Med. Chem.,2012
CHEMBL2023140,C[C@@](CCn1ccc(-c2ccccn2)cc1=O)(C(=O)NO)S(C)(=O)=O,7.22,intermediate,CHEMBL2021790,Inhibition of Pseudomonas aeruginosa LpxC expressed in Escherichia coli using UDP-3-O-N-acetylglucosamine substrate measured after 30 mins by mass spectrometry,J. Med. Chem.,2012
CHEMBL2023142,C[C@@](CCn1ccc(-c2ccncc2)cc1=O)(C(=O)NO)S(C)(=O)=O,7.41,intermediate,CHEMBL2021790,Inhibition of Pseudomonas aeruginosa LpxC expressed in Escherichia coli using UDP-3-O-N-acetylglucosamine substrate measured after 30 mins by mass spectrometry,J. Med. Chem.,2012
CHEMBL2023143,COc1ccc(-c2ccn(CC[C@](C)(C(=O)NO)S(C)(=O)=O)c(=O)c2)cn1,8.19,active,CHEMBL2021790,Inhibition of Pseudomonas aeruginosa LpxC expressed in Escherichia coli using UDP-3-O-N-acetylglucosamine substrate measured after 30 mins by mass spectrometry,J. Med. Chem.,2012
CHEMBL2023384,CC(C)(C)c1ccn(CC[C@](C)(C(=O)NO)S(C)(=O)=O)c(=O)c1,7.16,intermediate,CHEMBL2021790,Inhibition of Pseudomonas aeruginosa LpxC expressed in Escherichia coli using UDP-3-O-N-acetylglucosamine substrate measured after 30 mins by mass spectrometry,J. Med. Chem.,2012
CHEMBL2023385,CC(CCn1ccc(C2CCCCC2)cc1=O)(C(=O)NO)S(C)(=O)=O,7.96,intermediate,CHEMBL2021790,Inhibition of Pseudomonas aeruginosa LpxC expressed in Escherichia coli using UDP-3-O-N-acetylglucosamine substrate measured after 30 mins by mass spectrometry,J. Med. Chem.,2012
CHEMBL2023386,C[C@@](CCn1ccc(C2=CCCCC2)cc1=O)(C(=O)NO)S(C)(=O)=O,8.39,active,CHEMBL2021790,Inhibition of Pseudomonas aeruginosa LpxC expressed in Escherichia coli using UDP-3-O-N-acetylglucosamine substrate measured after 30 mins by mass spectrometry,J. Med. Chem.,2012
CHEMBL2023387,C[C@@](CCn1ccc(C#Cc2ccccc2)cc1=O)(C(=O)NO)S(C)(=O)=O,8.74,active,CHEMBL2021790,Inhibition of Pseudomonas aeruginosa LpxC expressed in Escherichia coli using UDP-3-O-N-acetylglucosamine substrate measured after 30 mins by mass spectrometry,J. Med. Chem.,2012
CHEMBL2023388,C[C@@](CCn1ccc(/C=C/c2ccccc2)cc1=O)(C(=O)NO)S(C)(=O)=O,8.49,active,CHEMBL2021790,Inhibition of Pseudomonas aeruginosa LpxC expressed in Escherichia coli using UDP-3-O-N-acetylglucosamine substrate measured after 30 mins by mass spectrometry,J. Med. Chem.,2012
CHEMBL2023389,C[C@@](CCn1ccc(CCc2ccccc2)cc1=O)(C(=O)NO)S(C)(=O)=O,8.22,active,CHEMBL2021790,Inhibition of Pseudomonas aeruginosa LpxC expressed in Escherichia coli using UDP-3-O-N-acetylglucosamine substrate measured after 30 mins by mass spectrometry,J. Med. Chem.,2012
CHEMBL2023390,C[C@@](CCn1ccc(-c2ccccc2F)cc1=O)(C(=O)NO)S(C)(=O)=O,8.66,active,CHEMBL2021790,Inhibition of Pseudomonas aeruginosa LpxC expressed in Escherichia coli using UDP-3-O-N-acetylglucosamine substrate measured after 30 mins by mass spectrometry,J. Med. Chem.,2012
CHEMBL2023391,C[C@@](CCn1ccc(-c2cccc(F)c2)cc1=O)(C(=O)NO)S(C)(=O)=O,8.52,active,CHEMBL2021790,Inhibition of Pseudomonas aeruginosa LpxC expressed in Escherichia coli using UDP-3-O-N-acetylglucosamine substrate measured after 30 mins by mass spectrometry,J. Med. Chem.,2012
CHEMBL2023392,C[C@@](CCn1ccc(-c2ccc(F)cc2)cc1=O)(C(=O)NO)S(C)(=O)=O,8.54,active,CHEMBL2021790,Inhibition of Pseudomonas aeruginosa LpxC expressed in Escherichia coli using UDP-3-O-N-acetylglucosamine substrate measured after 30 mins by mass spectrometry,J. Med. Chem.,2012
CHEMBL2023393,C[C@@](CCn1ccc(-c2c(F)cccc2F)cc1=O)(C(=O)NO)S(C)(=O)=O,8.32,active,CHEMBL2021790,Inhibition of Pseudomonas aeruginosa LpxC expressed in Escherichia coli using UDP-3-O-N-acetylglucosamine substrate measured after 30 mins by mass spectrometry,J. Med. Chem.,2012
CHEMBL2023394,C[C@@](CCn1ccc(-c2cc(F)cc(F)c2)cc1=O)(C(=O)NO)S(C)(=O)=O,8.41,active,CHEMBL2021790,Inhibition of Pseudomonas aeruginosa LpxC expressed in Escherichia coli using UDP-3-O-N-acetylglucosamine substrate measured after 30 mins by mass spectrometry,J. Med. Chem.,2012
CHEMBL2023395,C[C@@](CCn1ccc(-c2cc(F)ccc2F)cc1=O)(C(=O)NO)S(C)(=O)=O,8.36,active,CHEMBL2021790,Inhibition of Pseudomonas aeruginosa LpxC expressed in Escherichia coli using UDP-3-O-N-acetylglucosamine substrate measured after 30 mins by mass spectrometry,J. Med. Chem.,2012
CHEMBL2023397,Cc1cc(C)cc(-c2ccn(CC[C@](C)(C(=O)NO)S(C)(=O)=O)c(=O)c2)c1,8.28,active,CHEMBL2021790,Inhibition of Pseudomonas aeruginosa LpxC expressed in Escherichia coli using UDP-3-O-N-acetylglucosamine substrate measured after 30 mins by mass spectrometry,J. Med. Chem.,2012
CHEMBL2023398,COc1ccccc1-c1ccn(CC[C@](C)(C(=O)NO)S(C)(=O)=O)c(=O)c1,7.92,intermediate,CHEMBL2021790,Inhibition of Pseudomonas aeruginosa LpxC expressed in Escherichia coli using UDP-3-O-N-acetylglucosamine substrate measured after 30 mins by mass spectrometry,J. Med. Chem.,2012
CHEMBL2023399,COc1cccc(-c2ccn(CC[C@](C)(C(=O)NO)S(C)(=O)=O)c(=O)c2)c1,8.43,active,CHEMBL2021790,Inhibition of Pseudomonas aeruginosa LpxC expressed in Escherichia coli using UDP-3-O-N-acetylglucosamine substrate measured after 30 mins by mass spectrometry,J. Med. Chem.,2012
CHEMBL2023400,COc1ccc(-c2ccn(CC[C@](C)(C(=O)NO)S(C)(=O)=O)c(=O)c2)cc1,8.59,active,CHEMBL2021790,Inhibition of Pseudomonas aeruginosa LpxC expressed in Escherichia coli using UDP-3-O-N-acetylglucosamine substrate measured after 30 mins by mass spectrometry,J. Med. Chem.,2012
CHEMBL2023401,COc1cccc(-c2ccn(CC[C@](C)(C(=O)NO)S(C)(=O)=O)c(=O)c2)c1F,8.74,active,CHEMBL2021790,Inhibition of Pseudomonas aeruginosa LpxC expressed in Escherichia coli using UDP-3-O-N-acetylglucosamine substrate measured after 30 mins by mass spectrometry,J. Med. Chem.,2012
CHEMBL2023402,COc1ccc(-c2ccn(CC[C@](C)(C(=O)NO)S(C)(=O)=O)c(=O)c2)c(F)c1,8.96,active,CHEMBL2021790,Inhibition of Pseudomonas aeruginosa LpxC expressed in Escherichia coli using UDP-3-O-N-acetylglucosamine substrate measured after 30 mins by mass spectrometry,J. Med. Chem.,2012
CHEMBL2023403,COc1ccc(-c2ccn(CC[C@](C)(C(=O)NO)S(C)(=O)=O)c(=O)c2)cc1F,8.7,active,CHEMBL2021790,Inhibition of Pseudomonas aeruginosa LpxC expressed in Escherichia coli using UDP-3-O-N-acetylglucosamine substrate measured after 30 mins by mass spectrometry,J. Med. Chem.,2012
CHEMBL2023515,C[C@@](CCn1ccc(-c2ccc(Cl)cc2F)cc1=O)(C(=O)NO)S(C)(=O)=O,9,potent,CHEMBL2021790,Inhibition of Pseudomonas aeruginosa LpxC expressed in Escherichia coli using UDP-3-O-N-acetylglucosamine substrate measured after 30 mins by mass spectrometry,J. Med. Chem.,2012
CHEMBL2023516,C[C@@](CCn1ccc(-c2ccc(F)c(F)c2F)cc1=O)(C(=O)NO)S(C)(=O)=O,8.82,active,CHEMBL2021790,Inhibition of Pseudomonas aeruginosa LpxC expressed in Escherichia coli using UDP-3-O-N-acetylglucosamine substrate measured after 30 mins by mass spectrometry,J. Med. Chem.,2012
CHEMBL2023517,C[C@@](CCn1ccc(-c2ccc(Cl)c(F)c2F)cc1=O)(C(=O)NO)S(C)(=O)=O,9.28,potent,CHEMBL2021790,Inhibition of Pseudomonas aeruginosa LpxC expressed in Escherichia coli using UDP-3-O-N-acetylglucosamine substrate measured after 30 mins by mass spectrometry,J. Med. Chem.,2012
CHEMBL2023518,C[C@@](CCn1ccc(-c2ccc3ccccc3c2)cc1=O)(C(=O)NO)S(C)(=O)=O,8.92,active,CHEMBL2021790,Inhibition of Pseudomonas aeruginosa LpxC expressed in Escherichia coli using UDP-3-O-N-acetylglucosamine substrate measured after 30 mins by mass spectrometry,J. Med. Chem.,2012
CHEMBL2023519,C[C@@](CCn1ccc(-c2ccc(-c3ccccn3)cc2)cc1=O)(C(=O)NO)S(C)(=O)=O,8.89,active,CHEMBL2021790,Inhibition of Pseudomonas aeruginosa LpxC expressed in Escherichia coli using UDP-3-O-N-acetylglucosamine substrate measured after 30 mins by mass spectrometry,J. Med. Chem.,2012
CHEMBL2023520,C[C@@](CCn1ccc(-c2ccc(-c3ccncc3)cc2)cc1=O)(C(=O)NO)S(C)(=O)=O,8.92,active,CHEMBL2021790,Inhibition of Pseudomonas aeruginosa LpxC expressed in Escherichia coli using UDP-3-O-N-acetylglucosamine substrate measured after 30 mins by mass spectrometry,J. Med. Chem.,2012
CHEMBL2023521,COc1cnc(-c2ccc(-c3ccn(CC[C@](C)(C(=O)NO)S(C)(=O)=O)c(=O)c3)cc2)nc1,8.92,active,CHEMBL2021790,Inhibition of Pseudomonas aeruginosa LpxC expressed in Escherichia coli using UDP-3-O-N-acetylglucosamine substrate measured after 30 mins by mass spectrometry,J. Med. Chem.,2012
CHEMBL2023522,C[C@@](CCn1ccc(-c2ccc(-c3nccs3)cc2)cc1=O)(C(=O)NO)S(C)(=O)=O,8.96,active,CHEMBL2021790,Inhibition of Pseudomonas aeruginosa LpxC expressed in Escherichia coli using UDP-3-O-N-acetylglucosamine substrate measured after 30 mins by mass spectrometry,J. Med. Chem.,2012
CHEMBL2023523,C[C@@](CCn1ccc(-c2ccc(-c3ccon3)cc2)cc1=O)(C(=O)NO)S(C)(=O)=O,8.96,active,CHEMBL2021790,Inhibition of Pseudomonas aeruginosa LpxC expressed in Escherichia coli using UDP-3-O-N-acetylglucosamine substrate measured after 30 mins by mass spectrometry,J. Med. Chem.,2012
CHEMBL2023524,C[C@@](CCn1ccc(-c2ccc(-n3nccn3)cc2)cc1=O)(C(=O)NO)S(C)(=O)=O,9.28,potent,CHEMBL2021790,Inhibition of Pseudomonas aeruginosa LpxC expressed in Escherichia coli using UDP-3-O-N-acetylglucosamine substrate measured after 30 mins by mass spectrometry,J. Med. Chem.,2012
CHEMBL213493,Clc1ccc(CCCn2ccnc2)cc1,3.9,inactive,CHEMBL4673300,"Displacement of (S)-N-(2-(N-(3-biphenyl-4-ylcarboxamido-4-(hydroxyamino)-4-oxobutyl)sulfamoyl)ethyl)-3',6'-dihydroxy-3-oxo-3H-spiro[isobenzofuran-1,9'-xanthene]-5-carboxamide fluorescent probe from histidine tagged Pseudomonas aeruginosa LpxC (1-303) expressed in Escherichia coli BL21 (DE3) preincubated for 30 mins followed by addition of fluorscein probe measured after 2 hrs by fluorescence polarization assay",J Med Chem,2020
CHEMBL2285864,Clc1ccc(OCCCn2ccnc2)cc1,3.84,inactive,CHEMBL4673300,Inhibition of histidine-tagged Pseudomonas aeruginosa LpxC (1-303) expressed in Escherichia coli BL21 (DE3) using UDP-3-O-(R-3-hydroxydecanoyl)-N-acetylglucosamine as substrate measured after 60 mins by Fluorescence plate reader analysis,J Med Chem,2020
CHEMBL242031,O=C(NC(CO)C(=O)NO)c1n[nH]c2ccccc12,4.89,inactive,CHEMBL1135994,Inhibition of Pseudomonas aeruginosa UDP-3-O-acyl-N-acetylglucosamine Deacetylase (LpxC) in vitro.,J. Med. Chem.,2002
CHEMBL260091,C[C@@H](O)[C@H](NC(=O)c1ccc(C#Cc2ccc(CN3CCOCC3)cc2)cc1)C(=O)NO,6.51,inactive,CHEMBL3352564,Inhibition of Pseudomonas aeruginosa LpxC using UDP-3-O-(R-3-hydroxydecanoyl)-N-acetylglucosamine as substrate preincubated for 20 mins before substrate addition by LC/MS/MS analysis,ACS Med. Chem. Lett.,2014
CHEMBL318843,Cc1ccc(C2=NC(C(=O)NO)CS2)cc1,4.42,inactive,CHEMBL1135994,Inhibition of Pseudomonas aeruginosa UDP-3-O-acyl-N-acetylglucosamine Deacetylase (LpxC) in vitro.,J. Med. Chem.,2002
CHEMBL319430,O=C(NO)C1CCOC(c2ccc(F)c(C(F)(F)F)c2)=N1,4.67,inactive,CHEMBL1135994,Inhibition of Pseudomonas aeruginosa UDP-3-O-acyl-N-acetylglucosamine Deacetylase (LpxC) in vitro.,J. Med. Chem.,2002
CHEMBL319642,C=CCOc1ccc(C2=NC(C(=O)NO)CO2)cc1F,5.85,inactive,CHEMBL1135994,Inhibition of Pseudomonas aeruginosa UDP-3-O-acyl-N-acetylglucosamine Deacetylase (LpxC) in vitro.,J. Med. Chem.,2002
CHEMBL320155,CCCCn1nc2ccccc2c1C1=NC(C(=O)NO)CO1,4.92,inactive,CHEMBL1135994,Inhibition of Pseudomonas aeruginosa UDP-3-O-acyl-N-acetylglucosamine Deacetylase (LpxC) in vitro.,J. Med. Chem.,2002
CHEMBL320472,O=C(NO)C1COC(c2ccc(F)c(Br)c2)=N1,5.31,inactive,CHEMBL1135994,Inhibition of Pseudomonas aeruginosa UDP-3-O-acyl-N-acetylglucosamine Deacetylase (LpxC) in vitro.,J. Med. Chem.,2002
CHEMBL320500,CC(=O)c1ccc(C2=NC(C(=O)NO)CO2)cc1,4.75,inactive,CHEMBL1135994,Inhibition of Pseudomonas aeruginosa UDP-3-O-acyl-N-acetylglucosamine Deacetylase (LpxC) in vitro.,J. Med. Chem.,2002
CHEMBL320732,O=C(NO)C1COC(c2ccc(I)cc2)=N1,5.26,inactive,CHEMBL1135994,Inhibition of Pseudomonas aeruginosa UDP-3-O-acyl-N-acetylglucosamine Deacetylase (LpxC) in vitro.,J. Med. Chem.,2002
CHEMBL320834,CCCCc1ccc(C2=NC(C(=O)NO)CO2)cc1,5.14,inactive,CHEMBL1135994,Inhibition of Pseudomonas aeruginosa UDP-3-O-acyl-N-acetylglucosamine Deacetylase (LpxC) in vitro.,J. Med. Chem.,2002
CHEMBL321062,Cc1ccc(C2=NC(C(=O)NO)CO2)cc1,4.7,inactive,CHEMBL1135994,Inhibition of Pseudomonas aeruginosa UDP-3-O-acyl-N-acetylglucosamine Deacetylase (LpxC) in vitro.,J. Med. Chem.,2002
CHEMBL321146,CCOc1cc(C2=NC(C(=O)NO)CO2)ccc1F,6,inactive,CHEMBL1135994,Inhibition of Pseudomonas aeruginosa UDP-3-O-acyl-N-acetylglucosamine Deacetylase (LpxC) in vitro.,J. Med. Chem.,2002
CHEMBL321460,O=C(NO)C1COC(c2ccc(C(F)(F)F)nc2)=N1,5,inactive,CHEMBL1135994,Inhibition of Pseudomonas aeruginosa UDP-3-O-acyl-N-acetylglucosamine Deacetylase (LpxC) in vitro.,J. Med. Chem.,2002
CHEMBL321590,O=C(NO)C1COC(c2ccc(F)c(C(F)(F)F)c2)=N1,5.89,inactive,CHEMBL1135994,Inhibition of Pseudomonas aeruginosa UDP-3-O-acyl-N-acetylglucosamine Deacetylase (LpxC) in vitro.,J. Med. Chem.,2002
CHEMBL321807,O=C(NO)C1COC(c2ccc(OCc3ccccc3C(F)(F)F)c(F)c2)=N1,5.02,inactive,CHEMBL1135994,Inhibition of Pseudomonas aeruginosa UDP-3-O-acyl-N-acetylglucosamine Deacetylase (LpxC) in vitro.,J. Med. Chem.,2002
CHEMBL321917,CCCc1cc(C2=NC(C(=O)NO)CO2)ccc1F,6.02,inactive,CHEMBL1135994,Inhibition of Pseudomonas aeruginosa UDP-3-O-acyl-N-acetylglucosamine Deacetylase (LpxC) in vitro.,J. Med. Chem.,2002
CHEMBL322102,O=C(NO)C1COC(c2ccc(OCc3cccc([N+](=O)[O-])c3)cc2)=N1,6,inactive,CHEMBL1135994,Inhibition of Pseudomonas aeruginosa UDP-3-O-acyl-N-acetylglucosamine Deacetylase (LpxC) in vitro.,J. Med. Chem.,2002
CHEMBL322571,C=CCCOc1ccc(C2=NC(C(=O)NO)CS2)cc1,4.23,inactive,CHEMBL1135994,Inhibition of Pseudomonas aeruginosa UDP-3-O-acyl-N-acetylglucosamine Deacetylase (LpxC) in vitro.,J. Med. Chem.,2002
CHEMBL323209,O=C(NO)C1COC(c2ccc(F)cc2)=N1,5.22,inactive,CHEMBL1135994,Inhibition of Pseudomonas aeruginosa UDP-3-O-acyl-N-acetylglucosamine Deacetylase (LpxC) in vitro.,J. Med. Chem.,2002
CHEMBL324440,O=C(NO)C1COC(c2cc3cc(F)ccc3[nH]2)=N1,5.8,inactive,CHEMBL1135994,Inhibition of Pseudomonas aeruginosa UDP-3-O-acyl-N-acetylglucosamine Deacetylase (LpxC) in vitro.,J. Med. Chem.,2002
CHEMBL324666,CCCc1cc(C2=NC(C(=O)NO)CO2)cc(OC(F)(F)F)c1OC,6.3,inactive,CHEMBL1135994,Inhibition of Pseudomonas aeruginosa UDP-3-O-acyl-N-acetylglucosamine Deacetylase (LpxC) in vitro.,J. Med. Chem.,2002
CHEMBL324869,C=CCc1c(C)c(C2=NC(C(=O)NO)CO2)cc(F)c1OC,5.48,inactive,CHEMBL1135994,Inhibition of Pseudomonas aeruginosa UDP-3-O-acyl-N-acetylglucosamine Deacetylase (LpxC) in vitro.,J. Med. Chem.,2002
CHEMBL325559,C=CCCOc1ccc(C2=NC(C(=O)NO)CO2)cc1OC(F)(F)F,6.46,inactive,CHEMBL1135994,Inhibition of Pseudomonas aeruginosa UDP-3-O-acyl-N-acetylglucosamine Deacetylase (LpxC) in vitro.,J. Med. Chem.,2002
CHEMBL3356186,O=C(NO)C1(CSc2ccc(Oc3ccc(Cl)cc3)cc2)CCOCC1,5.13,inactive,CHEMBL3352564,Inhibition of Pseudomonas aeruginosa LpxC using UDP-3-O-(R-3-hydroxydecanoyl)-N-acetylglucosamine as substrate preincubated for 20 mins before substrate addition by LC/MS/MS analysis,ACS Med. Chem. Lett.,2014
CHEMBL3356187,O=C(NO)C1(COc2ccc(C#Cc3ccc(CN4CCOCC4)cc3)cc2)CCOCC1,5.36,inactive,CHEMBL3352564,Inhibition of Pseudomonas aeruginosa LpxC using UDP-3-O-(R-3-hydroxydecanoyl)-N-acetylglucosamine as substrate preincubated for 20 mins before substrate addition by LC/MS/MS analysis,ACS Med. Chem. Lett.,2014
CHEMBL3356188,O=C(NO)C1(COc2ccc(-c3ccccc3)cc2)CCOCC1,5.06,inactive,CHEMBL3352564,Inhibition of Pseudomonas aeruginosa LpxC using UDP-3-O-(R-3-hydroxydecanoyl)-N-acetylglucosamine as substrate preincubated for 20 mins before substrate addition by LC/MS/MS analysis,ACS Med. Chem. Lett.,2014
CHEMBL3356189,O=C(NO)C1(COc2ccc(OCc3ccccc3)cc2)CCOCC1,4.85,inactive,CHEMBL3352564,Inhibition of Pseudomonas aeruginosa LpxC using UDP-3-O-(R-3-hydroxydecanoyl)-N-acetylglucosamine as substrate preincubated for 20 mins before substrate addition by LC/MS/MS analysis,ACS Med. Chem. Lett.,2014
CHEMBL3356190,O=C(NO)C1(COc2ccc(Oc3ccccc3)cc2)CCOCC1,4.04,inactive,CHEMBL3352564,Inhibition of Pseudomonas aeruginosa LpxC using UDP-3-O-(R-3-hydroxydecanoyl)-N-acetylglucosamine as substrate preincubated for 20 mins before substrate addition by LC/MS/MS analysis,ACS Med. Chem. Lett.,2014
CHEMBL3356191,O=C(NO)C1(COc2ccc(C#CC#Cc3ccccc3)cc2)CCOCC1,4.48,inactive,CHEMBL3352564,Inhibition of Pseudomonas aeruginosa LpxC using UDP-3-O-(R-3-hydroxydecanoyl)-N-acetylglucosamine as substrate preincubated for 20 mins before substrate addition by LC/MS/MS analysis,ACS Med. Chem. Lett.,2014
CHEMBL3356193,CC(=O)N1CCN(Cc2ccc(C#Cc3ccc(OCC4(C(=O)NO)CCOCC4)cc3)cc2)CC1,5.52,inactive,CHEMBL3352564,Inhibition of Pseudomonas aeruginosa LpxC using UDP-3-O-(R-3-hydroxydecanoyl)-N-acetylglucosamine as substrate preincubated for 20 mins before substrate addition by LC/MS/MS analysis,ACS Med. Chem. Lett.,2014
CHEMBL3356194,CC(C)N1CCN(Cc2ccc(C#Cc3ccc(OCC4(C(=O)NO)CCOCC4)cc3)cc2)CC1,5.12,inactive,CHEMBL3352564,Inhibition of Pseudomonas aeruginosa LpxC using UDP-3-O-(R-3-hydroxydecanoyl)-N-acetylglucosamine as substrate preincubated for 20 mins before substrate addition by LC/MS/MS analysis,ACS Med. Chem. Lett.,2014
CHEMBL3356195,O=C(NO)C1(COc2ccc(C#Cc3ccc(CN4CCN(CCN5CCOCC5)CC4)cc3)cc2)CCOCC1,5.57,inactive,CHEMBL3352564,Inhibition of Pseudomonas aeruginosa LpxC using UDP-3-O-(R-3-hydroxydecanoyl)-N-acetylglucosamine as substrate preincubated for 20 mins before substrate addition by LC/MS/MS analysis,ACS Med. Chem. Lett.,2014
CHEMBL3356196,C[C@H]1CN(Cc2ccc(C#Cc3ccc(OCC4(C(=O)NO)CCOCC4)cc3)cc2)C[C@@H](C)O1,5.58,inactive,CHEMBL3352564,Inhibition of Pseudomonas aeruginosa LpxC using UDP-3-O-(R-3-hydroxydecanoyl)-N-acetylglucosamine as substrate preincubated for 20 mins before substrate addition by LC/MS/MS analysis,ACS Med. Chem. Lett.,2014
CHEMBL3356197,CN(C)CC1CN(Cc2ccc(C#Cc3ccc(OCC4(C(=O)NO)CCOCC4)cc3)cc2)CCO1,5.24,inactive,CHEMBL3352564,Inhibition of Pseudomonas aeruginosa LpxC using UDP-3-O-(R-3-hydroxydecanoyl)-N-acetylglucosamine as substrate preincubated for 20 mins before substrate addition by LC/MS/MS analysis,ACS Med. Chem. Lett.,2014
CHEMBL3356581,COc1ccc(CNCc2ccc(C#Cc3ccc(OCC4(C(=O)NO)CCOCC4)cc3)cc2)cc1,5,inactive,CHEMBL3352564,Inhibition of Pseudomonas aeruginosa LpxC using UDP-3-O-(R-3-hydroxydecanoyl)-N-acetylglucosamine as substrate preincubated for 20 mins before substrate addition by LC/MS/MS analysis,ACS Med. Chem. Lett.,2014
CHEMBL3356582,CN1CCN(Cc2ccc(C#Cc3ccc(OCC4(C(=O)NO)CCOCC4)cc3)cc2)CC1,5.21,inactive,CHEMBL3352564,Inhibition of Pseudomonas aeruginosa LpxC using UDP-3-O-(R-3-hydroxydecanoyl)-N-acetylglucosamine as substrate preincubated for 20 mins before substrate addition by LC/MS/MS analysis,ACS Med. Chem. Lett.,2014
CHEMBL3356583,O=C(NO)C1(COc2ccc(C#Cc3ccc(CN4CCN(CCn5ccnc5)CC4)cc3)cc2)CCOCC1,5.7,inactive,CHEMBL3352564,Inhibition of Pseudomonas aeruginosa LpxC using UDP-3-O-(R-3-hydroxydecanoyl)-N-acetylglucosamine as substrate preincubated for 20 mins before substrate addition by LC/MS/MS analysis,ACS Med. Chem. Lett.,2014
CHEMBL3356584,O=C(CN1CCN(Cc2ccc(C#Cc3ccc(OCC4(C(=O)NO)CCOCC4)cc3)cc2)CC1)N1CCOCC1,5.77,inactive,CHEMBL3352564,Inhibition of Pseudomonas aeruginosa LpxC using UDP-3-O-(R-3-hydroxydecanoyl)-N-acetylglucosamine as substrate preincubated for 20 mins before substrate addition by LC/MS/MS analysis,ACS Med. Chem. Lett.,2014
CHEMBL3356585,O=C(NO)C1(CSc2ccc(C#Cc3ccc(CN4CCOCC4)cc3)cc2)CCOCC1,6.7,inactive,CHEMBL3352564,Inhibition of Pseudomonas aeruginosa LpxC using UDP-3-O-(R-3-hydroxydecanoyl)-N-acetylglucosamine as substrate preincubated for 20 mins before substrate addition by LC/MS/MS analysis,ACS Med. Chem. Lett.,2014
CHEMBL3356586,O=C(NO)C1(C[S+]([O-])c2ccc(C#Cc3ccc(CN4CCOCC4)cc3)cc2)CCOCC1,5.51,inactive,CHEMBL3352564,Inhibition of Pseudomonas aeruginosa LpxC using UDP-3-O-(R-3-hydroxydecanoyl)-N-acetylglucosamine as substrate preincubated for 20 mins before substrate addition by LC/MS/MS analysis,ACS Med. Chem. Lett.,2014
CHEMBL3356587,O=C(NO)C1(COc2ccc(C#Cc3ccc(CN4CCOCC4)cc3)cc2)CCC(O)CC1,4.08,inactive,CHEMBL3352564,Inhibition of Pseudomonas aeruginosa LpxC using UDP-3-O-(R-3-hydroxydecanoyl)-N-acetylglucosamine as substrate preincubated for 20 mins before substrate addition by LC/MS/MS analysis,ACS Med. Chem. Lett.,2014
CHEMBL3356588,COC1CCC(COc2ccc(C#Cc3ccc(CN4CCOCC4)cc3)cc2)(C(=O)NO)CC1,5.07,inactive,CHEMBL3352564,Inhibition of Pseudomonas aeruginosa LpxC using UDP-3-O-(R-3-hydroxydecanoyl)-N-acetylglucosamine as substrate preincubated for 20 mins before substrate addition by LC/MS/MS analysis,ACS Med. Chem. Lett.,2014
